,BPM,Moment
145,72,03/03/2022 11:58:22
146,72,03/03/2022 11:58:33
147,72,03/03/2022 11:58:43
148,72,03/03/2022 11:58:54
149,72,03/03/2022 11:59:04
150,72,03/03/2022 11:59:15
151,72,03/03/2022 11:59:26
152,72,03/03/2022 11:59:36
153,72,03/03/2022 11:59:47
154,72,03/03/2022 11:59:58
155,73,03/03/2022 12:00:08
156,73,03/03/2022 12:00:19
157,73,03/03/2022 12:00:29
158,73,03/03/2022 12:00:40
159,73,03/03/2022 12:00:51
160,69,03/03/2022 12:01:01
161,69,03/03/2022 12:01:12
162,69,03/03/2022 12:01:23
163,69,03/03/2022 12:01:33
164,69,03/03/2022 12:01:44
165,74,03/03/2022 12:01:54
166,74,03/03/2022 12:02:05
167,74,03/03/2022 12:02:16
168,74,03/03/2022 12:02:26
169,74,03/03/2022 12:02:37
170,71,03/03/2022 12:02:47
171,71,03/03/2022 12:02:58
172,71,03/03/2022 12:03:09
