,BPM,Moment
68,73,04/03/2022 11:08:54
69,73,04/03/2022 11:09:04
70,70,04/03/2022 11:09:15
71,70,04/03/2022 11:09:25
72,70,04/03/2022 11:09:36
73,70,04/03/2022 11:09:47
74,70,04/03/2022 11:09:57
75,71,04/03/2022 11:10:08
76,71,04/03/2022 11:10:18
77,71,04/03/2022 11:10:29
78,71,04/03/2022 11:10:40
79,71,04/03/2022 11:10:50
80,70,04/03/2022 11:11:01
81,70,04/03/2022 11:11:12
82,70,04/03/2022 11:11:22
83,70,04/03/2022 11:11:33
84,70,04/03/2022 11:11:43
85,72,04/03/2022 11:11:54
86,72,04/03/2022 11:12:04
87,72,04/03/2022 11:12:15
88,72,04/03/2022 11:12:26
89,72,04/03/2022 11:12:36
90,72,04/03/2022 11:12:47
91,72,04/03/2022 11:12:58
92,72,04/03/2022 11:13:08
93,72,04/03/2022 11:13:19
94,72,04/03/2022 11:13:30
95,70,04/03/2022 11:13:40
96,70,04/03/2022 11:13:51
97,70,04/03/2022 11:14:01
98,70,04/03/2022 11:14:12
99,70,04/03/2022 11:14:23
100,70,04/03/2022 11:14:33
101,70,04/03/2022 11:14:44
102,70,04/03/2022 11:14:55
103,70,04/03/2022 11:15:05
104,70,04/03/2022 11:15:16
105,71,04/03/2022 11:15:26
106,71,04/03/2022 11:15:37
107,71,04/03/2022 11:15:48
108,71,04/03/2022 11:15:58
109,71,04/03/2022 11:16:09
110,70,04/03/2022 11:16:20
111,70,04/03/2022 11:16:30
112,70,04/03/2022 11:16:41
113,70,04/03/2022 11:16:51
114,70,04/03/2022 11:17:02
115,72,04/03/2022 11:17:13
116,72,04/03/2022 11:17:23
117,72,04/03/2022 11:17:34
118,72,04/03/2022 11:17:44
119,72,04/03/2022 11:17:55
120,73,04/03/2022 11:18:06
121,73,04/03/2022 11:18:16
122,73,04/03/2022 11:18:27
123,73,04/03/2022 11:18:37
124,73,04/03/2022 11:18:48
125,73,04/03/2022 11:18:59
126,73,04/03/2022 11:19:09
127,73,04/03/2022 11:19:20
128,73,04/03/2022 11:19:31
129,73,04/03/2022 11:19:41
130,69,04/03/2022 11:19:52
131,69,04/03/2022 11:20:02
132,69,04/03/2022 11:20:13
133,69,04/03/2022 11:20:24
134,69,04/03/2022 11:20:34
135,69,04/03/2022 11:20:45
136,69,04/03/2022 11:20:55
137,69,04/03/2022 11:21:06
138,69,04/03/2022 11:21:17
139,69,04/03/2022 11:21:27
140,70,04/03/2022 11:21:38
141,70,04/03/2022 11:21:49
142,70,04/03/2022 11:21:59
143,70,04/03/2022 11:22:10
144,70,04/03/2022 11:22:20
145,71,04/03/2022 11:22:31
146,71,04/03/2022 11:22:41
147,71,04/03/2022 11:22:52
148,71,04/03/2022 11:23:03
149,71,04/03/2022 11:23:13
150,71,04/03/2022 11:23:24
151,71,04/03/2022 11:23:35
152,71,04/03/2022 11:23:45
153,71,04/03/2022 11:23:56
154,71,04/03/2022 11:24:06
155,71,04/03/2022 11:24:17
156,71,04/03/2022 11:24:28
157,71,04/03/2022 11:24:38
158,71,04/03/2022 11:24:49
159,71,04/03/2022 11:25:00
160,69,04/03/2022 11:25:10
161,69,04/03/2022 11:25:21
162,69,04/03/2022 11:25:32
163,69,04/03/2022 11:25:42
164,69,04/03/2022 11:25:53
165,72,04/03/2022 11:26:03
166,72,04/03/2022 11:26:14
167,72,04/03/2022 11:26:25
168,72,04/03/2022 11:26:35
169,72,04/03/2022 11:26:46
170,71,04/03/2022 11:26:56
171,71,04/03/2022 11:27:07
172,71,04/03/2022 11:27:18
173,71,04/03/2022 11:27:28
174,71,04/03/2022 11:27:39
175,72,04/03/2022 11:27:50
176,72,04/03/2022 11:28:00
177,72,04/03/2022 11:28:11
178,72,04/03/2022 11:28:21
179,72,04/03/2022 11:28:32
