,BPM,Moment
149,69,04/03/2022 15:08:49
150,70,04/03/2022 15:09:00
151,70,04/03/2022 15:09:11
152,70,04/03/2022 15:09:21
153,70,04/03/2022 15:09:32
154,70,04/03/2022 15:09:43
155,68,04/03/2022 15:09:53
156,68,04/03/2022 15:10:04
157,68,04/03/2022 15:10:14
158,68,04/03/2022 15:10:25
159,68,04/03/2022 15:10:36
160,70,04/03/2022 15:10:46
161,70,04/03/2022 15:10:57
162,70,04/03/2022 15:11:07
163,70,04/03/2022 15:11:18
164,70,04/03/2022 15:11:29
165,69,04/03/2022 15:11:39
166,69,04/03/2022 15:11:50
167,69,04/03/2022 15:12:00
168,69,04/03/2022 15:12:11
169,69,04/03/2022 15:12:22
