,BPM,Moment
137,62,10/03/2022 12:42:53
138,62,10/03/2022 12:43:04
139,62,10/03/2022 12:43:15
140,61,10/03/2022 12:43:25
141,61,10/03/2022 12:43:36
142,61,10/03/2022 12:43:46
143,61,10/03/2022 12:43:57
144,61,10/03/2022 12:44:08
145,60,10/03/2022 12:44:18
146,60,10/03/2022 12:44:29
147,60,10/03/2022 12:44:39
148,60,10/03/2022 12:44:50
149,60,10/03/2022 12:45:01
150,62,10/03/2022 12:45:11
151,62,10/03/2022 12:45:22
152,62,10/03/2022 12:45:33
153,62,10/03/2022 12:45:43
154,62,10/03/2022 12:45:54
155,62,10/03/2022 12:46:04
156,62,10/03/2022 12:46:15
157,62,10/03/2022 12:46:26
158,62,10/03/2022 12:46:36
159,62,10/03/2022 12:46:47
160,62,10/03/2022 12:46:57
161,62,10/03/2022 12:47:08
162,62,10/03/2022 12:47:19
163,62,10/03/2022 12:47:29
164,62,10/03/2022 12:47:40
165,61,10/03/2022 12:47:50
166,61,10/03/2022 12:48:01
167,61,10/03/2022 12:48:12
168,61,10/03/2022 12:48:22
169,61,10/03/2022 12:48:33
170,61,10/03/2022 12:48:44
171,61,10/03/2022 12:48:54
172,61,10/03/2022 12:49:05
173,61,10/03/2022 12:49:15
174,61,10/03/2022 12:49:26
175,62,10/03/2022 12:49:37
176,62,10/03/2022 12:49:47
177,62,10/03/2022 12:49:58
178,62,10/03/2022 12:50:09
179,62,10/03/2022 12:50:19
180,61,10/03/2022 12:50:30
