,BPM,Moment
155,77,08/03/2022 11:46:03
156,77,08/03/2022 11:46:13
157,77,08/03/2022 11:46:24
158,77,08/03/2022 11:46:35
159,77,08/03/2022 11:47:21
160,72,08/03/2022 11:47:32
161,72,08/03/2022 11:47:42
162,72,08/03/2022 11:47:53
163,72,08/03/2022 11:48:04
164,72,08/03/2022 11:48:14
165,74,08/03/2022 11:48:25
166,74,08/03/2022 11:48:35
167,74,08/03/2022 11:48:46
168,74,08/03/2022 11:48:57
169,74,08/03/2022 11:49:07
170,76,08/03/2022 11:49:18
171,76,08/03/2022 11:49:28
172,76,08/03/2022 11:49:39
173,76,08/03/2022 11:49:50
174,76,08/03/2022 11:50:00
175,85,08/03/2022 11:50:11
176,85,08/03/2022 11:50:21
